	sample_DKO1_cell_1_fastq	sample_DKO1_cell_2_fastq	sample_DKO1_cell_3_fastq	sample_DKO1_exo_1_fastq	sample_DKO1_exo_2_fastq	sample_DKO1_exo_3_fastq	sample_DKS8_cell_1_fastq	sample_DKS8_cell_2_fastq	sample_DKS8_cell_3_fastq	sample_DKS8_exo_1_fastq	sample_DKS8_exo_2_fastq	sample_DKS8_exo_3_fastq	sample_DLD1_cell_1_fastq	sample_DLD1_cell_2_fastq	sample_DLD1_cell_3_fastq	sample_DLD1_exo_1_fastq	sample_DLD1_exo_2_fastq	sample_DLD1_exo_3_fastq
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	200.823845719305	135.925243326337	278.46261744655	10.092021939479	6.39729898510615	0.790244276359487	277.521367870933	270.890561421655	344.597102219199	4.9576800040653	4.54690128677306	11.7275860030792	266.88142066733	256.313398141336	412.04961983115	1.95419560911789	0	2.03882950797947
hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus	185.335298379615	145.09093405279	203.379765098396	0.865030451955344	1.31709096752185	0	86.7180181963209	113.451132701039	91.4633011068068	0	0	0	126.194344987113	153.703523076062	120.473203007786	0	0	1.01941475398973
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	160.718394416319	333.670145382156	179.202600669136	44.5490682757002	19.5682086603247	10.6682977308531	145.206743046095	184.12243905337	204.880897559862	115.266060094518	54.5628154412768	46.4412405721936	210.429386701179	211.385562540873	272.968375002572	37.1297165732398	200.302403451583	80.533765565189
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	139.660560905549	170.18282497769	141.904161072238	14.1288307152706	11.4775070026904	1.18536641453923	211.993842842886	199.494173266804	222.956342138221	19.8307200162612	6.06253504903075	21.1096548055426	187.203045372057	170.721933654091	211.899706587993	20.5190538957378	46.0872786702757	18.3494655718152
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	122.128843491261	105.372940904827	109.019977627416	1.15337393594046	0.94077926251561	0.395122138179743	125.809291607444	109.100641885917	187.969108211868	12.3942000101632	7.57816881128844	4.22193096110851	151.509158424849	130.15434545906	153.100311566194	6.8396846319126	8.86293820582224	8.15531803191788
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	118.207275122275	49.6312402102622	125.948042504184	0.720858709962786	1.22301304127029	0.197561069089872	166.782517908338	168.847382413605	246.96642839145	1.85913000152449	0	0.469103440123168	129.327053150033	116.478150953916	242.383612497665	0	1.77258764116445	0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	114.81297644996	69.2952220879366	156.807337805852	8.93864800353855	4.13942875506868	1.18536641453923	121.926837614376	107.843833428214	106.590819101571	12.3942000101632	1.51563376225769	7.97475848209385	139.168186873953	103.147702939072	150.679753280562	4.88548902279471	14.1807011293156	19.368880325805
hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus	90.9540226756288	118.178905962353	115.499619685509	201.84043878958	26.153663497934	6.3219542108759	111.138950183255	119.541819842212	132.734273277139	1845.49638151331	844.208005577532	511.322749734253	154.420361970189	81.7114205405608	112.757673472335	60.5800638826545	163.078062987129	117.232696708819
hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus	87.1972260868528	86.6515300593053	105.213187918286	7.20858709962786	2.44602608254059	1.58048855271897	108.708711805914	107.118751625694	127.691767278884	7.43652000609795	0	6.56744816172435	119.928928661274	121.625932031695	133.685416983524	1.95419560911789	15.95328877048	10.1941475398973
hsa_piR_017791|gb|DQ594556|Homo_sapiens:11:74789084:74789113:Plus	81.0018071509766	50.6388161411844	91.9299216991954	137.5398418609	56.0704440459304	1.58048855271897	40.1878443862649	44.3266675274193	55.0796809040143	825.453720676872	321.31435759863	27.6771029672669	66.5779593412453	76.9093859530807	66.5149245572496	112.366247524278	58.4953921584268	46.8930786835278
hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus	63.2064548883536	33.9325571575074	71.4380536904761	8.65030451955344	10.1604160351686	0	87.3996704241116	75.2634911016269	104.651393717627	8.67594000711427	27.2814077206384	4.22193096110851	61.8314318216698	51.785140991385	90.6700791159476	2.93129341367683	56.7228045172623	23.4465393417639
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	61.2951022379237	51.613889622722	35.1520581651549	0.865030451955344	0.376311705006244	1.97561069089872	36.0979310195212	52.0608734209712	44.9170918921468	0	0	0.938206880246336	45.9463863894906	64.4625123023324	93.393207187283	0	0	3.0582442619692
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	57.6701230733153	74.1380870462398	89.743042504589	297.137960246661	87.3043155614486	10.6682977308531	101.047533506615	79.8556758509234	87.0026227237352	317.291520260179	116.703799693842	37.9973786499766	85.7539305203302	59.5260207464029	114.699162930602	86.9617046057459	125.853722522676	78.4949360572096
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	54.8360484537124	49.5337328621085	65.7683668896447	131.628800439205	40.4535082881712	9.87805345449359	46.5449923367471	45.9218474929644	44.1025332308903	186.532710152957	37.8908440564422	14.7767583638798	62.3377280904245	56.0685558434173	70.9021864499568	26.3816407230915	34.5654590027067	21.9174172107793
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	44.0929283840548	29.7072387375113	53.8620246078986	2.0184043878958	1.31709096752185	0	54.621089383397	43.2632142170559	66.5610791769637	12.3942000101632	1.51563376225769	4.22193096110851	62.2744410568302	38.4162766998405	61.1695250098133	2.93129341367683	3.5451752823289	5.09707376994867
hsa_piR_001169|gb|DQ571525|Homo_sapiens:17:21945564:21945589:Plus	43.5327043313426	10.823315645067	37.3389373597613	0.144171741992557	0.094077926251561	0.197561069089872	38.6615361370816	42.0064057593538	103.138641918151	0.619710000508162	0	0	49.7119648883538	28.6201261413812	57.1604753492361	0	0	0
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	38.2929617206814	41.4731254147313	38.4728747199276	96.0183801670431	14.1116889377341	5.92683207269615	33.5195073752696	39.2994336966106	32.3496154041887	260.278200213428	90.9380257354613	59.5761368956423	38.7949515933302	38.8772720202386	39.283643843895	39.0839121823577	147.124774216649	92.7667426130658
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	37.6997833119273	31.2673563079714	54.5099888137079	5.19018271173206	1.50524682002498	0	63.5714795048217	53.5110370260122	67.1816952998259	6.19710000508162	0	4.22193096110851	51.6422194129811	38.0321139328421	58.1438271527739	3.90839121823577	7.09035056465779	16.3106360638358
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	36.7770613427542	46.673517316265	48.3543288585195	0.288343483985115	0	0	52.6946809135539	58.6349484304903	54.7693728425832	0	1.51563376225769	0	51.5156453457924	34.689897859956	44.3264736056273	0	0	2.03882950797947
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	34.1407128594027	45.8934585310349	48.8403020128765	35.177905046184	27.6589103179589	11.8536641453923	55.0360081307478	55.3962497125655	42.9000894928449	187.152420153465	128.828869791903	71.7728263388447	50.882775009849	46.3300297000077	63.8422247835315	54.7174770553008	152.442537140143	88.6890835971069
hsa_piR_002158|gb|DQ572892|Homo_sapiens:16:70349813:70349841:Minus	31.7679992243863	23.8567978482858	42.1176733776049	0.576686967970229	0.376311705006244	0	45.5225139950612	42.8281651355436	40.1848939553231	3.71826000304897	1.51563376225769	0	41.3264329371038	31.30926551037	39.4349287367469	0	0	0
hsa_piR_017061|gb|DQ593574|Homo_sapiens:17:2180331:2180362:Minus	31.5702730881349	32.4374444858164	29.8063534672281	0	0.564467557509366	0	37.994702435982	41.4263403173374	39.7194318631765	1.23942000101632	0	0.469103440123168	35.5673128800189	40.7596695785308	47.705169545988	0.977097804558943	0	2.03882950797947
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	28.3737005520711	27.8545991225899	33.6131431763578	1.58588916191813	2.06971437753434	1.97561069089872	39.9655664858984	41.4263403173374	33.3193280961607	4.33797000355714	1.51563376225769	2.34551720061584	39.4911089628679	36.5722954182482	37.2160836415847	1.95419560911789	5.31776292349335	5.60678114694354
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	22.4419164645301	21.8741484358261	34.706582773661	3.17177832383626	3.01049364004995	0.790244276359487	33.4898703218874	24.4110873515232	34.6381373572428	19.8307200162612	3.03126752451538	3.28372408086217	37.1494887198773	22.7040195296058	49.1423760280817	4.88548902279471	7.09035056465779	13.2523918018665
hsa_piR_001205|gb|DQ571589|Homo_sapiens:11:8662350:8662381:Plus	20.6953355943097	25.5469252162843	18.9529530199222	149.073581220304	36.5022353856057	3.95122138179743	22.4945235170908	21.4624213546065	19.8597159315882	60.7315800497999	30.3126752451538	12.6657928833255	19.6189804142453	23.4339287869027	25.1132922134271	2.93129341367683	35.451752823289	24.4659540957536
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	20.3657920338908	12.54594546245	15.875123042328	1.15337393594046	0.94077926251561	0.790244276359487	19.5604552322528	19.2388371602104	17.8427135322863	2.47884000203265	6.06253504903075	3.28372408086217	19.8088415150283	23.2802636801034	38.5272193796351	0	0	4.07765901595894
hsa_piR_009051|gb|DQ582264|Homo_sapiens:11:10487350:10487380:Minus	17.3998999901203	17.8763471615221	14.7411856821617	0	0	1.97561069089872	19.9457369262215	23.9276994831762	20.1700239930193	0	0	0	23.859211665066	19.4002197334195	30.8116898441846	0	0	0
hsa_piR_017458|gb|DQ594126|Homo_sapiens:1:31213602:31213628:Minus	16.9055846494919	14.4635899761406	17.7380201340298	0.432515225977672	0.188155852503122	0	19.1010809048287	20.0605965364002	15.1663065024434	0.619710000508162	1.51563376225769	0.469103440123168	20.8847210861321	17.7483198353263	15.7336288566049	0.977097804558943	0	4.5873663929538
hsa_piR_011734|gb|DQ585879|Homo_sapiens:18:11651398:11651425:Minus	16.7408128692824	20.0215088209047	17.0090604024943	0	0.376311705006244	0	13.5589519223571	17.9820287025082	10.7832051347296	3.71826000304897	3.03126752451538	0.469103440123168	13.3535640884057	14.6558095609892	10.4134434579773	0	0	0
hsa_piR_010894|gb|DQ584698|Homo_sapiens:8:68660258:68660288:Minus	15.8839996121931	12.2859258673734	19.6009172257315	0.288343483985115	0	0	31.4449136385156	26.9730430537623	36.0733121413615	0	1.51563376225769	0	28.0994429158868	20.8984545247132	54.5129897243267	0	0	0
hsa_piR_001168|gb|DQ571524|Homo_sapiens:2:117497628:117497655:Plus	14.368099234266	5.52541639537956	9.0714988813303	0.288343483985115	0.376311705006244	0	7.88345619966554	11.3112761193197	10.7832051347296	2.47884000203265	1.51563376225769	1.4073103203695	10.9486568118208	15.5585920634354	26.8782826300334	0	0	0
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	14.2362818100984	16.316229591062	19.6819127514577	447.509087144898	525.142984336213	31.2146489161997	65.527525028047	34.5622325868101	49.183827736824	68.1681000558978	84.8754906864305	185.764962288774	23.669350564283	14.1371898255413	49.0667335816557	58.6258682735366	70.9035056465779	148.834554082501
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	11.9624312432077	10.5957984993749	14.2957102906678	0.720858709962786	0.564467557509366	0.987805345449359	11.3065358653098	11.262937332485	11.0159361808029	3.09855000254081	0.757816881128844	0	14.3028695923208	11.813005085201	13.6912828031033	0	0	1.01941475398973
hsa_piR_001346|gb|DQ571858|Homo_sapiens:17:24073766:24073794:Plus	11.3362984784117	7.47556335845469	10.0434451900443	0	0.376311705006244	0	12.9217552746398	13.2931663795423	14.9723639640489	0	0	0	13.2902770548113	10.3339784322571	14.6746346066411	0	0	1.01941475398973
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	10.7431200696576	17.8113422627529	12.4733109618292	14.1288307152706	15.8050916102622	0.395122138179743	12.7439329543465	16.1934935896243	22.4973344537523	65.6892600538652	71.2347868261113	41.7502061709619	15.0623139954528	15.7122571702348	31.2151162251232	17.587760482061	58.4953921584268	61.1648852393841
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	9.09540226756287	6.30547518060961	7.04661073817621	5.47852619571718	2.63418193504371	1.18536641453923	6.9943445981995	5.65563805965983	6.12858421326356	16.1124600132122	9.09380257354613	7.97475848209385	10.3790735094717	8.29791576716555	7.00953336880796	0	1.77258764116445	12.2329770478768
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	9.02949355547909	10.1407642079907	8.1805480983425	13.8404872312855	2.44602608254059	0	8.23910084025196	9.95779008794807	9.92985796579412	18.5913000152449	1.51563376225769	2.34551720061584	12.5308326516792	16.86474547123	18.4567569279404	1.95419560911789	1.77258764116445	3.0582442619692
hsa_piR_001421|gb|DQ571955|Homo_sapiens:17:53437520:53437548:Minus	8.69994999506014	6.43548497814795	7.12760626390238	0.865030451955344	5.26836387008742	5.13658779633666	5.74958835614705	7.05746287786611	5.50796809040143	1.23942000101632	3.03126752451538	1.87641376049267	7.21472182975472	7.91375300016715	5.04282976173234	1.95419560911789	3.5451752823289	0
hsa_piR_000801|gb|DQ570999|Homo_sapiens:17:72069314:72069345:Plus	8.56813257089256	6.17546538307127	11.5823601788414	0	0	0	12.7142959009643	9.57107979327048	13.6535547029669	0	1.51563376225769	0	13.8598603571604	10.2571458788574	13.4643554638254	0.977097804558943	0	0
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	8.53517821485067	8.32062704245392	10.0839429529073	0.720858709962786	0.564467557509366	0.987805345449359	7.69081535268123	8.0725774013948	6.51646929005239	1.85913000152449	0.757816881128844	0	10.252499442283	9.04703316281245	8.6988813389883	0	0	0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	8.50222385880878	13.0009797538342	9.88145413859193	154.552107416021	133.590655277217	153.30738961374	8.20946378686975	9.57107979327048	8.06800959720772	345.798180283555	325.861258885403	289.905925996118	9.17661987117924	12.3700410973487	16.994336297038	193.465365302671	494.551951884881	260.970177021372
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	7.84313673797089	7.99560254860806	8.90950782987797	1.73006090391069	4.13942875506868	15.0146412508303	8.15018968010535	9.18436949859288	11.1710902115184	12.3942000101632	7.57816881128844	7.50565504197068	10.6955086774434	7.79850417006763	7.56424464259852	9.77097804558943	23.0436393351378	4.07765901595894
hsa_piR_016735|gb|DQ593039|Homo_sapiens:6:4373286:4373316:Plus	7.7772280258871	4.7453576101495	8.66652125269948	16.1472351031664	10.724883592678	1.58048855271897	9.3060347620112	6.81576894369261	11.9468603650961	18.5913000152449	19.7032389093499	16.887723844434	8.41717546804717	7.45275767976906	11.0942254758112	4.88548902279471	14.1807011293156	28.5436131117126
hsa_piR_004531|gb|DQ576233|Homo_sapiens:6:31698835:31698864:Plus	6.52496249629511	11.2458474870666	8.90950782987797	3.46012180782137	2.25787023003746	1.58048855271897	8.23910084025196	8.31427133556829	10.8607821500873	3.71826000304897	3.03126752451538	1.87641376049267	12.8472678196509	9.33515523806125	18.8097550112616	0	15.95328877048	3.0582442619692
hsa_piR_019420|gb|DQ596670|Homo_sapiens:2:101255914:101255940:Minus	6.52496249629511	4.68035271138033	3.968780760582	323.233045547313	211.487178213509	60.4536871415007	8.09091557334095	6.42905864901502	8.99893378150092	1347.24954110474	647.175616484033	470.510750443537	8.41717546804717	5.64719267487656	6.15225230931346	113.343345328837	147.124774216649	169.222849162296
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	5.99769279962479	4.94037230645701	6.23665548091458	1.44171741992557	0.564467557509366	0	8.09091557334095	7.10580166470081	8.14558661256549	0	0	0	7.0248607289717	7.03017863607082	8.1693842140064	0	0	0
hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus	5.53633181503827	4.7453576101495	10.4484228186751	14.7055176832408	4.70389631257805	0	8.77256780113158	7.34749559887431	10.3953200579407	22.3095600182938	10.6094363358038	4.22193096110851	7.84759216569811	5.45511129137736	10.6403707972552	0.977097804558943	0	4.07765901595894
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	5.20678825461933	4.16031352122696	5.42670022365295	26.8159440106157	8.84332506764673	0	8.26873789363416	4.97889504397404	10.4728970732985	11.1547800091469	1.51563376225769	2.81462064073901	7.21472182975472	4.2642067136823	10.5395142020206	1.95419560911789	31.9065775409601	3.0582442619692
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	4.7454272700328	2.08015676061348	5.7506823265576	3.46012180782137	0.94077926251561	0	4.83083970129881	3.43205386526366	3.41338867574173	6.19710000508162	0	0	5.06296268754717	4.68678575738054	6.20268060693078	0	0	0
hsa_piR_020570|gb|DQ598294|Homo_sapiens:2:234032605:234032631:Plus	4.08634014919491	5.07038210399536	6.56063758381923	0	0	0	6.63869995761309	7.25081802520491	5.74069913647473	0	0	0	4.49337938519811	4.11054160688294	4.0846921070032	0	0	0
hsa_piR_003384|gb|DQ574582|Homo_sapiens:7:100514732:100514762:Minus	3.69088787669218	2.86021554584353	1.78190156597559	0	0.188155852503122	0.790244276359487	2.2820531104295	2.75531084957786	1.70669433787086	0	0	0	2.4049072765849	1.99764638839171	1.714562118989	0	0	0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	3.62497916460839	5.13538700276453	2.91583892614188	5.76686967970229	2.44602608254059	6.3219542108759	3.20080176527774	3.23869871792486	2.17215643001746	7.43652000609795	6.06253504903075	5.16013784135485	3.73393498206604	2.61230681558916	3.73169402368194	2.93129341367683	3.5451752823289	14.2718065558563
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	3.46020738439892	3.51026453353525	5.18371364647446	102.361936814716	77.9906008625441	64.2073474542083	4.04545778667047	5.84899320699862	5.04250599825483	8.67594000711427	31.8283090074114	38.9355855302229	4.05037015003774	4.60995320398086	6.00096741646149	398.655904260049	170.168413551787	69.8299106482968
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	2.93513464479807	2.14516165938265	3.59350149138411	6.00715591635655	13.6883382696021	5.13658779633666	3.80292789982613	2.92449660349931	4.69340942914488	1.23942000101632	3.03126752451538	4.69103440123168	4.5039272241305	4.51711386862292	5.73369743908968	1.53078656047568	8.86293820582224	4.07765901595894
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	2.70225719543535	2.14516165938265	2.83484340041572	1.87423264590324	0.94077926251561	0	2.14868637020959	1.98189026022267	1.82305986090751	4.33797000355714	0	0.234551720061584	2.53148134377358	2.40101729374003	2.77355636895279	0.977097804558943	0.886293820582224	2.54853688497434
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	2.63634848335156	3.96529882491945	2.75384787468955	200.68706485364	339.809469620638	111.819565104867	3.23043881865994	3.77042537310655	4.96492898289706	87.998820072159	89.4223919732036	104.610067147466	3.60736091487736	2.95805330588772	2.26927339277956	263.816407230915	317.293187768436	454.658980279422
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	2.57043977126777	3.07689854174077	3.70554530197197	33.0874147872919	36.1729626437252	5.53170993451641	3.66758535604741	3.52873143893305	5.54675659808031	34.7037600284571	27.2814077206384	17.9432065847112	3.62845659274214	2.64432037950569	4.89154486888037	25.4045429185325	23.9299331557201	18.3494655718152
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	2.43862234710019	2.86021554584353	1.61991051452327	0.576686967970229	0.376311705006244	0	0.829837494701636	1.54684117871038	0.2327310460733	0	0	0	1.07587957110377	2.03606266509155	0.958137654729146	3.90839121823577	0	1.01941475398973
hsa_piR_010541|gb|DQ584197|Homo_sapiens:9:135207523:135207554:Plus	2.10907878668125	1.56011757046011	2.4298657717849	0	0	0	2.99334239160233	3.48039265209836	4.03400479860386	0	0	0	3.9870831164434	3.57271373308517	5.54711273790558	0	0	0
hsa_piR_017173|gb|DQ593736|Homo_sapiens:6:552652:552680:Minus	1.51590037792715	2.34017635569016	1.5389149887971	0	0	0	1.60040088263887	1.78853511288388	0.620616122862133	0	0	0	1.26574067188679	1.2293208543949	1.5128489285197	0	0	0
hsa_piR_018380|gb|DQ595292|Homo_sapiens:1:36584867:36584894:Minus	1.44999166584336	1.75513226676762	2.4298657717849	0.288343483985115	0	0	1.36330445558126	2.03022904705737	1.6291173225131	1.23942000101632	0	0	1.01259253750943	1.4214022378941	1.714562118989	0	0	0
hsa_piR_016002|gb|DQ591848|Homo_sapiens:3:8582418:8582443:Plus	1.1863568175082	1.56011757046011	1.5389149887971	0	0	0	0.533466960879623	0.241693934173497	0.387885076788833	0	0	0	1.26574067188679	0.883574364096332	1.46242063090238	0	0	0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	1.12044810542441	1.04007838030674	2.02488814315408	42.0981486618267	17.1221825777841	3.55609924361769	1.18548213528805	1.45016360504098	1.00850119965097	101.632440083339	92.453659497719	31.8990339283754	1.64546287345283	1.38298596119426	1.46242063090238	29.3129341367683	8.86293820582224	14.2718065558563
hsa_piR_023057|gb|DQ601526|Homo_sapiens:7:155262119:155262147:Plus	1.05453939334062	1.49511267169094	1.13393736016629	0	0.94077926251561	0	1.12620802852365	0.918436949859288	1.24123224572427	0	0	0.469103440123168	1.32902770548113	0.998823194195854	0.756424464259852	0	1.77258764116445	0
hsa_piR_006999|gb|DQ579546|Homo_sapiens:17:20844977:20845003:Minus	0.988630681256834	0.52003919015337	0.97194630871396	0	0	0	1.09657097514145	1.40182481820628	1.1636552303665	0	0	0	1.01259253750943	0.921990640796173	0.907709357111822	0	0	0
hsa_piR_003728|gb|DQ575064|Homo_sapiens:14:20935370:20935400:Minus	0.922721969173045	0.52003919015337	1.21493288589245	0.865030451955344	0.188155852503122	0	0.889111601466038	0.966775736693988	1.6291173225131	0	0	0	0.506296268754717	0.845158087396492	1.26070744043309	0	0	0
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	0.724995832921678	0.130009797538342	0.72895973153547	5.19018271173206	0.376311705006244	0	0.652015174408428	0.435049081512294	1.1636552303665	2.47884000203265	0	0	0.632870335943396	0.460995320398086	0.907709357111822	0	0	0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	0.65908712083789	0.325024493845856	0.323982102904653	1.15337393594046	2.25787023003746	2.37073282907846	0.533466960879623	1.06345331036339	2.01700239930193	1.23942000101632	6.06253504903075	3.28372408086217	0.822731436726415	0.576244150497608	0.907709357111822	5.86258682735366	3.5451752823289	3.0582442619692
hsa_piR_013350|gb|DQ588101|Homo_sapiens:2:233862294:233862323:Plus	0.593178408754101	0.585044088922541	1.5389149887971	0	0	0	0.978022761612642	1.35348603137158	2.24973344537523	0	0	0.469103440123168	1.07587957110377	0.72990925729697	2.01713190469294	0	0	0
