	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	8.21386017032466	5.02666795191667	2.26369934249595	1.75240950831113	6.43898616016579	11.0861272914679	0	8.29220203689651	2.11409339218969	3.12124298110485	43.8410519758573	21.7785244223622	8.96581845754621	9.04738763144562	10.0813660755101	18.8534638636097	17.6826872969308	10.7345460423623	25.3820816821421	22.9289155347023	17.5641617915445	20.6224374443049	14.8719643802061	6.00271236846021	4.79842131938592	5.9585345580108	3.80320847118203	14.6928131573722	9.63681842848788	3.4644306901047	19.1958844023841	4.09115502511458	12.6353397381435	8.04476824140025	5.44803893946917	5.29241706892712	9.7918545478758	12.1751929091677	16.4695467786596	2.09061763116678	12.3210921416074	12.7385718186258	40.2974695575152	12.2954550125817	2.99495630639526	4.57849672385667	6.51535036907424	6.7617947155534
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	7.70049390967937	5.9137270022549	7.79718662415272	1.53335831977224	31.275075635091	63.7452319259402	0.591772352277347	42.6456104754678	5.28523348047423	6.80998468604694	339.604566798059	9.76278681002443	8.96581845754621	14.2173234208431	68.994349079272	51.7374124629288	96.3879817362111	39.1495208603802	91.115165012818	73.0104942026047	108.312331047858	88.8798008163	76.2787850468635	39.4463955641671	20.6931919398518	25.0258451436454	30.003089050436	34.8429569160541	31.3196598925856	29.6951202008974	79.9828516766005	13.8076482097617	77.9905452802649	47.8216778794348	113.630526451786	18.9644944969888	44.7161357686328	46.671572818476	31.2235157678755	15.5846041596069	92.5948742763225	65.6156623865065	85.3670078784204	24.5909100251635	25.4571286043597	16.9404378782697	39.9065210105797	13.5235894311068
hsa_piR_014620|gb|DQ590013|Homo_sapiens:5:93930930:93930956:Minus	6.41707825806614	18.0368673568775	13.5821960549757	8.98109873009454	29.4353653036151	20.2321823069289	15.386081159211	14.4521235500196	1.84983171816598	5.39123787645383	32.3900309373871	41.304098042411	38.4249362466266	14.6481514032929	16.6972625625635	32.4454959513282	1.73359679381675	10.7345460423623	15.6197425736259	12.6712427954934	6.95248070915303	11.9087314819225	14.3922235937478	3.43012135340583	5.09832265184754	3.57512073480648	6.76125950432361	4.40784394721166	19.2736368569758	16.3323161104936	12.5306467626674	13.2962538316224	10.0211315164586	0.893863137933362	12.4526604330724	3.52827804595141	11.4238303058551	4.9038971439703	11.6659289682172	3.04089837260622	11.5743592845403	3.36490576341059	49.3113772216963	5.87245612541217	9.7336079957846	5.494196068628	5.29372217487282	15.0840035962345
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	5.90371199742085	5.61804065214216	5.53348728165677	1.53335831977224	9.19855165737971	37.1385264264174	0	24.4027659942954	2.3783550662134	1.41874680959311	104.040705435243	1.50196720154222	5.12332483288355	4.30827982449791	17.0123052524232	14.9073900316914	38.8325681814951	13.2603215817417	39.0493564340648	20.5153454784179	60.5597661770962	50.2490377164049	45.5753747135348	19.2944326129078	8.9970399738486	13.1087760276238	14.3676764466877	25.6074743599916	15.0575287945123	12.3729667503739	19.1958844023841	4.6025494032539	33.1133041413415	19.2180574655673	25.6836121432118	8.82069511487853	19.9101042473475	27.7323838486596	13.0383911997722	15.0144357147432	73.553186421111	41.580621219288	40.8276994201141	24.7744242790826	17.033813992623	9.15699344771334	25.2469826801627	7.02186374307469
hsa_piR_014733|gb|DQ590165|Homo_sapiens:18:11633874:11633899:Minus	5.6470288670982	12.714513054848	7.79718662415272	2.6286142624667	6.74560454874512	6.37452319259402	2.95886176138674	9.95064244427581	5.81375682852166	5.39123787645383	4.2532363857175	13.51770481388	12.8083120822089	13.7864954383933	10.0813660755101	5.69988442388199	5.54750974021359	4.42010719391389	3.90493564340648	13.2746353095645	1.82960018661922	3.1950255195402	6.23663022395739	7.28900787598739	3.29891465707782	10.1295087486184	2.95805103314158	2.09897330819603	16.8644322498538	6.43394271019443	4.2657520894187	11.7620706972044	9.58543014617781	5.36317882760017	6.2263302165362	6.6155213361589	5.22232242553376	4.05839763638922	8.23477338932979	0.190056148287889	7.84069499920473	3.36490576341059	2.65114931299442	0.550542761757391	2.43340199894615	11.4462418096417	4.27569867970497	6.24165666051083
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	4.87697947613027	4.43529525169118	4.5273986849919	0.219051188538891	25.7559446406632	21.895101400649	2.95886176138674	16.347484015596	4.22818678437939	3.40499234302347	527.40131182897	11.2647540115666	33.3016114137431	27.5729908767866	57.0227268646038	115.313046421613	72.46434598154	43.8853499967165	114.544778873257	88.6986995684537	70.256647166178	90.0416282779509	69.5624140364478	11.147894398569	11.0963493010799	17.8756036740324	28.7353528933754	34.0033675927757	35.5357679550491	5.93902404017948	76.5169281039478	7.67091567208983	62.7409973204366	46.9278147415015	57.5935545029598	8.3796603591346	25.4588218244771	39.9075767578273	18.8713556838808	7.22213363493977	40.3235742816243	33.6490576341059	78.7391345959344	22.2052247242148	14.7875967628266	10.0726927924847	27.6902390685655	6.24165666051083
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	4.87697947613027	9.46196320360785	4.27587653582568	4.16197258223894	2.75956549721391	4.43445091658715	0.591772352277347	5.21224128033495	2.90687841426083	1.70249617151173	9.81516089011731	6.00786880616888	3.84249362466266	3.01579587714854	3.78051227831627	1.75381059196369	9.36142268661043	1.89433165453452	5.85740346510973	1.20678502814223	1.6466401679573	12.489645212748	13.4327420208313	5.14518203010875	0.89970399738486	0.59585345580108	10.9870466945259	1.46928131573722	2.40920460712197	0.494918670014956	2.66609505588668	1.53418313441797	2.17850685140405	0.893863137933362	1.94572819266756	3.96931280169534	2.61116121276688	2.02919881819461	3.08804002099867	1.52044918630311	1.12009928560068	1.44210247003311	12.7255167023732	0.917571269595652	3.93088015214378	3.20494770669967	4.0720939806714	4.16110444034056
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	4.62029634580762	1.77411810067647	1.00608859666487	1.31430713123335	6.13236777158647	12.4718932029014	4.73417881821878	8.52912209509355	2.90687841426083	3.12124298110485	226.075872502369	1.50196720154222	5.12332483288355	6.03159175429708	20.7928175307395	43.8452647990922	20.8031615258009	14.5232093514314	75.495422439192	27.7560556472712	45.7400046654805	26.7220316179725	19.6693722447887	12.4341899060961	5.39822398430916	15.4921898508281	12.6773615706068	26.0272690216308	21.0805403123172	4.45426803013461	22.1285889638595	2.55697189069661	18.299457551794	16.0895364828005	15.5658255413405	6.6155213361589	11.4238303058551	23.6739862122704	14.0677378734384	7.22213363493977	30.9894135682854	29.803451047351	48.7811473590974	28.4447093574652	11.7926404564313	10.0726927924847	12.0126772429806	9.36248499076625
hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus	4.10693008516233	17.7411810067647	4.27587653582568	1.09525594269446	32.194930800829	42.1272837075779	5.91772352277347	20.6120450631427	1.58557004414227	4.25624042877934	922.625123671027	8.26081960848221	26.8974553726386	11.2015275436946	119.716222146682	82.4290978222934	153.2499565734	61.5657787723721	199.151717813731	98.9563723076626	333.17019398336	187.635135056633	60.4473390937409	20.580728120435	51.8829305158603	19.0673105856346	24.9321444221933	76.4026284183355	49.9909955977809	15.8373974404786	151.700808679952	9.2050988065078	106.746835718798	78.6599561381358	136.979264763796	13.2310426723178	47.6536921329956	136.463620523587	80.6321561038542	23.3769062394103	78.7803164205809	110.320838957533	279.431137589612	56.5223902070922	25.4571286043597	8.69914377532767	27.2830296704984	8.58227790820239
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	3.85024695483968	12.5666698797917	3.64707116291014	8.10489397593898	2.60625630292425	17.3220738929185	0.295886176138674	15.5182638119063	11.4953828200315	3.97249106686071	17.1765315577053	11.6402458119522	5.12332483288355	2.58496789469875	7.24598186677286	5.48065809988653	10.4015807629005	2.52577553937937	5.20658085787531	0	38.1471638910107	22.5104070694877	14.8719643802061	1.92944326129078	1.4995066623081	0.59585345580108	31.0595358479866	4.93258727426067	2.40920460712197	1.73221534505235	3.06600931426969	2.81266907976627	1.30710411084243	2.45812362931674	4.66974766240215	2.4256911565916	12.2398181848448	6.42579625761626	4.1173866946649	34.8753032108276	7.46732857067117	7.93156358518211	11.5324995115257	23.21455312077	7.58098315056301	11.4462418096417	30.7443095540691	6.11162214675019
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	3.85024695483968	1.18274540045098	2.51522149166217	0.438102377077783	5.2125126058485	9.42320819774769	0.591772352277347	4.26456104754678	1.84983171816598	1.98624553343036	196.630389832017	6.00786880616888	12.8083120822089	3.44662385959833	12.2866649045279	37.2684750792284	50.2743070206856	16.7332629483883	74.1937772247232	45.2544385553335	88.3696890137083	59.5436574096127	23.987039322913	6.00271236846021	10.4965466361567	7.74609492541404	12.6773615706068	30.645010299662	12.0460230356099	3.4644306901047	15.1967418185541	1.02278875627864	22.6564712546021	20.1119206035006	13.6200973486729	6.6155213361589	5.87511272872548	27.9014837501759	18.8713556838808	11.973537342137	26.1356499973491	28.8420494006622	59.3857446110751	26.6095668182739	11.979825225581	5.03634639624234	14.659538330417	6.50172568803212
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	3.59356382451704	1.03490222539461	1.25761074583108	4.60007495931672	3.67942066295188	1.94007227600688	2.36708940910939	2.13228052377339	2.3783550662134	2.83749361918622	7.19778465275269	3.00393440308444	3.84249362466266	20.0335011839153	5.04068303775503	5.26143177589107	2.42703551134344	5.05155107875873	1.95246782170324	1.81017754221334	1.82960018661922	2.6141117887147	2.87844471874957	1.71506067670292	4.94837198561673	0.59585345580108	2.53547231412136	2.51876796983523	4.81840921424394	6.43394271019443	5.59879961736204	3.57976064697526	7.40692329477376	2.2346578448334	1.55658255413405	2.20517377871963	1.95837090957516	1.52189911364596	2.40180890522119	2.28067377945466	4.4803971424027	3.60525617508278	1.32557465649721	2.3856853009487	1.68466292234733	0.915699344771334	3.46127988357069	1.30034513760642
hsa_piR_010894|gb|DQ584698|Homo_sapiens:8:68660258:68660288:Minus	3.08019756387175	1.47843175056373	1.25761074583108	0.657153565616674	0.919855165737971	4.98875728116054	3.55063411366408	4.02764098934973	1.32130837011856	0.851248085755867	27.4824504923285	3.75491800385555	0	1.72331192979917	2.52034151887752	12.7151267917367	5.89422909897694	1.5786097121121	3.25411303617207	0	4.39104044788613	5.51868044284216	11.9935196614565	0.428765169175729	1.19960532984648	0.59585345580108	2.53547231412136	1.88907597737643	2.40920460712197	0.494918670014956	1.33304752794334	1.53418313441797	0.871402740561619	0	4.28060202386864	0.441034755743926	3.59034666755446	1.52189911364596	0	1.52044918630311	3.36029785680203	1.44210247003311	4.50695383209052	5.87245612541217	2.43340199894615	1.373549017157	2.64686108743641	2.34062124769156
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	2.95185599871042	2.66117715101471	0.251522149166217	1.31430713123335	1.83971033147594	14.4119654789082	1.18354470455469	6.87068168771425	3.17114008828454	9.36372894331454	0	1.12647540115666	5.12332483288355	2.15413991224896	10.2388874204399	3.9460738319183	8.32126461032038	5.998716906026	3.90493564340648	6.03392514071113	3.29328033591459	6.97096476990588	7.19611179687391	7.71777304516312	5.39822398430916	10.4274354765189	2.53547231412136	5.35238193589987	3.01150575890246	12.8678854203889	1.59965703353201	8.43800723929882	5.22841644336971	8.93863137933362	2.72401946973459	3.52827804595141	8.1598787898965	3.04379822729191	6.86231115777483	4.56134755890933	4.85376357093626	8.0517387910182	2.12091945039554	1.8351425391913	5.24117353619171	5.72312090482084	8.04238561182601	7.54200179811726
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	2.8235144335491	4.13960890157843	3.77283223749325	1.31430713123335	6.13236777158647	8.5917486508876	0	3.55380087295565	1.32130837011856	0.851248085755867	92.9168564264439	2.25295080231333	5.12332483288355	8.18573166654603	11.6565795248085	21.4841797515552	19.4162840907476	11.6817118696296	41.0018242557681	21.118737992489	56.7176057851958	29.6266002721	17.7504090989557	12.4341899060961	9.29694130631022	11.3212156602205	10.9870466945259	23.2986037209759	12.6483241873903	5.44410537016452	19.1958844023841	4.09115502511458	19.1708602923556	11.6202207931337	11.2852235174719	4.85138231318319	16.6461527313889	31.2834817805002	24.0180890522119	9.88291971097021	26.5090164258827	22.112237873841	57.529940091979	17.2503398683983	21.9006179905153	2.747098034314	9.97663025264493	7.80207082563854
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	2.8235144335491	9.75764955372059	3.77283223749325	4.38102377077783	3.37280227437256	3.32583818744036	0	6.63376162951721	2.64261674023712	3.40499234302347	6.21626856374096	4.50590160462666	3.84249362466266	1.29248394734937	5.35572572761472	0.438452647990922	7.62782589279368	1.5786097121121	1.30164521446883	7.24071016885336	1.09776011197153	9.58507655862059	8.15559336979043	4.28765169175729	1.19960532984648	2.9792672790054	2.11289359510113	0.419794661639206	1.80690345534148	0.989837340029913	2.66609505588668	0	1.74280548112324	0.893863137933362	3.50231074680161	3.52827804595141	4.24313697074618	2.19829871971083	4.1173866946649	2.47072992774255	0.373366428533559	1.6824528817053	5.0371836946894	0.917571269595652	3.55651061384437	0.457849672385667	0.81441879613428	4.94131152290441
hsa_piR_005142|gb|DQ577094|Homo_sapiens:5:68963851:68963879:Minus	2.8235144335491	1.47843175056373	0.503044298332433	0.876204754155565	0.919855165737971	1.66291909372018	20.1202599774298	0	0.264261674023712	0	0.654344059341154	12.7667212131089	3.84249362466266	0.430827982449791	0.315042689859689	2.63071588794553	1.3868774350534	0.631443884844842	1.30164521446883	0	0.731840074647688	1.16182746165098	1.91896314583304	0	0.29990133246162	0	0	0	1.20460230356099	1.48475601004487	0	0	0	0	0	1.32310426723178	0.32639515159586	0.338199803032435	0.686231115777483	0.380112296575777	0	0	0.795344793898327	0	0.561554307449112	0.915699344771334	0.20360469903357	0.260069027521285
